,A-A(0.66V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength (nm),V vs. RHE (iRu corrected),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57
755.43723,0,0.019888889,0.024777778,0.029111111,0.038555556,0.038888889,0.052,0.055,0.065444444,0.071111111,0.077666667,0.084,0.089555556,0.106222222,0.116333333,0.125,0.132222222,0.143666667,0.157,0.163888889,0.180888889,0.186444444,0.197666667,0.214666667,0.225555556,0.238,0.251222222,0.260555556,0.271333333,0.276777778,0.286666667,0.301111111,0.305111111,0.314222222,0.324555556,0.336666667,0.338111111,0.343777778,0.352111111,0.359888889,0.365333333,0.370444444,0.376888889,0.386111111,0.392777778,0.398555556,0.405222222,0.414111111,0.414888889,0.428333333,0.433555556,0.443111111,0.452777778,0.459222222,0.475444444,0.481222222,0.487,0.495555556,0.508111111,0.517555556,0.532888889,0.536111111,0.550666667,0.56,0.566777778,0.578555556,0.588666667,0.600888889,0.604666667,0.617,0.630333333,0.635222222,0.646111111,0.65,0.658333333,0.662444444,0.674333333,0.679111111,0.689222222,0.690777778,0.692111111,0.699111111,0.704777778,0.707777778,0.711333333,0.714111111,0.715888889,0.724444444,0.732888889,0.744,0.757888889,0.785555556
755.87173,0,0.019,0.026333333,0.027666667,0.036555556,0.039111111,0.053555556,0.054555556,0.063222222,0.068222222,0.076333333,0.083888889,0.092,0.107,0.115888889,0.125333333,0.134666667,0.144333333,0.156888889,0.166333333,0.178777778,0.185,0.199222222,0.214666667,0.224222222,0.236666667,0.250666667,0.260111111,0.270444444,0.276888889,0.285666667,0.299666667,0.305111111,0.312888889,0.324444444,0.336888889,0.337222222,0.345111111,0.353444444,0.359777778,0.364222222,0.368,0.375444444,0.384777778,0.391444444,0.397888889,0.402222222,0.412222222,0.416888889,0.428888889,0.434111111,0.443,0.451888889,0.458222222,0.475111111,0.478777778,0.486666667,0.495111111,0.509444444,0.518333333,0.530222222,0.536111111,0.551,0.558444444,0.566555556,0.576333333,0.588333333,0.601111111,0.605444444,0.617,0.630333333,0.634555556,0.646333333,0.649111111,0.658888889,0.664111111,0.674888889,0.681555556,0.690555556,0.693333333,0.694222222,0.698111111,0.706111111,0.708222222,0.708888889,0.711444444,0.716222222,0.722111111,0.731555556,0.743222222,0.758333333,0.786333333
756.3062,0,0.023333333,0.028777778,0.030333333,0.037888889,0.041333333,0.053777778,0.057333333,0.062888889,0.068888889,0.077222222,0.087333333,0.094333333,0.110333333,0.116,0.128444444,0.139888889,0.146444444,0.157888889,0.170222222,0.180777778,0.187555556,0.200666667,0.215666667,0.224555556,0.237444444,0.251222222,0.260555556,0.270666667,0.277666667,0.284666667,0.298555556,0.306444444,0.316,0.326444444,0.338111111,0.340777778,0.348444444,0.356,0.361888889,0.366555556,0.369777778,0.376111111,0.385888889,0.393333333,0.397222222,0.404444444,0.414444444,0.422222222,0.431666667,0.436444444,0.444444444,0.451666667,0.458333333,0.475666667,0.478111111,0.487555556,0.497111111,0.510222222,0.52,0.530666667,0.538222222,0.552,0.560222222,0.568,0.577333333,0.592222222,0.602333333,0.609777778,0.619777778,0.631555556,0.632666667,0.646555556,0.649444444,0.660777778,0.669888889,0.676111111,0.684555556,0.691666667,0.697222222,0.696777778,0.701555556,0.708666667,0.710333333,0.708333333,0.711555556,0.718888889,0.725111111,0.732666667,0.744444444,0.760444444,0.787111111
756.74064,0,0.025111111,0.029777778,0.032444444,0.038555556,0.043222222,0.056111111,0.059222222,0.062666667,0.070666667,0.079111111,0.088888889,0.097444444,0.111666667,0.116111111,0.131111111,0.141111111,0.148666667,0.159555556,0.172777778,0.180777778,0.189,0.204111111,0.215555556,0.225333333,0.238111111,0.251,0.260888889,0.271333333,0.281333333,0.285111111,0.297666667,0.306555556,0.317111111,0.326888889,0.338666667,0.340666667,0.349333333,0.357222222,0.362333333,0.367666667,0.369777778,0.378666667,0.387222222,0.393666667,0.397555556,0.404888889,0.414555556,0.424,0.432444444,0.436777778,0.444555556,0.451555556,0.460888889,0.478111111,0.477888889,0.491111111,0.499333333,0.511888889,0.524333333,0.531333333,0.538,0.552666667,0.560666667,0.571,0.578888889,0.594444444,0.603555556,0.611111111,0.618333333,0.631888889,0.632111111,0.647333333,0.650888889,0.662555556,0.671666667,0.676444444,0.685222222,0.690777778,0.698333333,0.700222222,0.704888889,0.709555556,0.713,0.709111111,0.712888889,0.720333333,0.728111111,0.734333333,0.745111111,0.760222222,0.788111111
757.17505,0,0.026333333,0.030333333,0.034666667,0.040111111,0.046444444,0.056222222,0.061555556,0.063666667,0.071,0.081,0.090333333,0.1,0.112888889,0.116222222,0.132,0.143444444,0.151555556,0.161888889,0.174888889,0.182333333,0.194333333,0.207444444,0.216111111,0.226111111,0.240222222,0.252111111,0.261777778,0.271666667,0.282555556,0.286777778,0.300333333,0.306222222,0.319222222,0.327777778,0.337555556,0.343111111,0.351666667,0.358777778,0.364,0.369222222,0.372888889,0.381333333,0.386888889,0.396333333,0.400222222,0.408111111,0.416666667,0.424111111,0.431777778,0.438,0.444333333,0.452333333,0.463,0.476222222,0.478888889,0.493888889,0.502888889,0.513222222,0.526333333,0.531666667,0.539777778,0.554888889,0.564,0.574222222,0.579888889,0.595555556,0.602777778,0.613111111,0.619222222,0.631555556,0.634,0.647777778,0.652,0.662333333,0.672777778,0.677444444,0.688,0.691333333,0.698777778,0.701444444,0.706222222,0.711555556,0.713333333,0.711333333,0.713888889,0.722555556,0.729444444,0.738444444,0.749222222,0.761555556,0.787
757.60944,0,0.026888889,0.030888889,0.038777778,0.041555556,0.049333333,0.054777778,0.063777778,0.060222222,0.073555556,0.079,0.091333333,0.100333333,0.113333333,0.116777778,0.132888889,0.143,0.152555556,0.162222222,0.175222222,0.182777778,0.196555556,0.208888889,0.216777778,0.227888889,0.240444444,0.251888889,0.262222222,0.271,0.284333333,0.287444444,0.299777778,0.306777778,0.321777778,0.326222222,0.334777778,0.344111111,0.351777778,0.357444444,0.364888889,0.370111111,0.372333333,0.381333333,0.386555556,0.396,0.399444444,0.407777778,0.420222222,0.424777778,0.430444444,0.437777778,0.444666667,0.451666667,0.465444444,0.474666667,0.480888889,0.495,0.504222222,0.511222222,0.527666667,0.531888889,0.542444444,0.555777778,0.566111111,0.574222222,0.582444444,0.598444444,0.602888889,0.612111111,0.616222222,0.628888889,0.633333333,0.645666667,0.651777778,0.661888889,0.670555556,0.676222222,0.687555556,0.690333333,0.699333333,0.703555556,0.707444444,0.713222222,0.712888889,0.710111111,0.715555556,0.722777778,0.731222222,0.739222222,0.748333333,0.759888889,0.787
758.04379,0,0.025888889,0.026111111,0.036111111,0.042666667,0.046333333,0.050777778,0.063888889,0.059222222,0.072111111,0.079,0.092,0.100888889,0.112555556,0.117888889,0.133444444,0.142444444,0.152666667,0.160555556,0.173222222,0.181888889,0.196,0.207555556,0.214666667,0.227555556,0.24,0.25,0.260666667,0.268111111,0.283111111,0.289222222,0.297,0.305555556,0.320555556,0.324777778,0.331444444,0.343666667,0.349777778,0.355888889,0.363777778,0.367888889,0.371333333,0.38,0.384222222,0.394666667,0.398777778,0.408333333,0.418,0.419888889,0.427444444,0.435222222,0.442,0.450111111,0.463777778,0.471777778,0.481333333,0.491888889,0.501666667,0.508666667,0.526111111,0.532,0.541333333,0.552666667,0.566,0.574777778,0.581,0.595666667,0.600222222,0.612555556,0.614,0.623888889,0.633777778,0.642,0.649111111,0.659666667,0.669666667,0.675666667,0.687444444,0.687333333,0.699111111,0.701444444,0.705333333,0.711222222,0.712777778,0.711111111,0.718222222,0.722,0.731222222,0.738444444,0.747444444,0.757,0.784222222
758.47812,0,0.024,0.024888889,0.037222222,0.041222222,0.046333333,0.047111111,0.061666667,0.058888889,0.072111111,0.080888889,0.092777778,0.102333333,0.109222222,0.117888889,0.132333333,0.141222222,0.150777778,0.159666667,0.172111111,0.179666667,0.196333333,0.205444444,0.214777778,0.226777778,0.237555556,0.248333333,0.258777778,0.265222222,0.280555556,0.286222222,0.297111111,0.304777778,0.319777778,0.322777778,0.327777778,0.342555556,0.349222222,0.351666667,0.362888889,0.365888889,0.371333333,0.377111111,0.381777778,0.391444444,0.396555556,0.407,0.416777778,0.418888889,0.426111111,0.435222222,0.441555556,0.448666667,0.462,0.471555556,0.48,0.490111111,0.500444444,0.508111111,0.521888889,0.531,0.539888889,0.548666667,0.562888889,0.572444444,0.582111111,0.593666667,0.597,0.609333333,0.612111111,0.622333333,0.635222222,0.639111111,0.647333333,0.655222222,0.667888889,0.676222222,0.683777778,0.685333333,0.695777778,0.698222222,0.701666667,0.708222222,0.711444444,0.710555556,0.717333333,0.721,0.731333333,0.734444444,0.744333333,0.755555556,0.780333333
758.91242,0,0.024222222,0.023666667,0.037333333,0.041666667,0.046,0.044888889,0.060333333,0.060222222,0.071222222,0.081222222,0.090777778,0.102888889,0.107555556,0.117888889,0.130444444,0.140666667,0.150777778,0.158444444,0.170666667,0.178333333,0.196666667,0.202777778,0.215,0.227444444,0.235777778,0.247555556,0.259666667,0.262555556,0.281666667,0.285,0.297444444,0.305444444,0.318,0.321,0.327444444,0.341888889,0.347222222,0.348555556,0.362444444,0.367888889,0.371555556,0.378555556,0.380777778,0.392,0.397777778,0.406777778,0.418111111,0.417333333,0.425111111,0.434666667,0.442222222,0.448333333,0.461333333,0.470111111,0.481111111,0.488,0.499222222,0.508444444,0.518333333,0.530777778,0.537666667,0.548444444,0.559777778,0.569444444,0.584333333,0.592777778,0.595555556,0.606,0.612666667,0.620444444,0.634444444,0.637444444,0.646222222,0.653222222,0.665222222,0.676111111,0.682666667,0.683111111,0.691777778,0.697888889,0.700888889,0.707222222,0.711222222,0.710555556,0.717444444,0.720444444,0.728888889,0.735,0.742777778,0.753777778,0.778111111
759.34668,0,0.025222222,0.025111111,0.038444444,0.041333333,0.045555556,0.045333333,0.060444444,0.062222222,0.071,0.080111111,0.090111111,0.104777778,0.107111111,0.118888889,0.128777778,0.141777778,0.150222222,0.158444444,0.169111111,0.181444444,0.198222222,0.203888889,0.214888889,0.230222222,0.234222222,0.248888889,0.258888889,0.261555556,0.283777778,0.284333333,0.299111111,0.306777778,0.319222222,0.320888889,0.327222222,0.343,0.347222222,0.351333333,0.361555556,0.369,0.372444444,0.378888889,0.382666667,0.394111111,0.398777778,0.407666667,0.416444444,0.419222222,0.424444444,0.434666667,0.443666667,0.448666667,0.461222222,0.469111111,0.483333333,0.486888889,0.498888889,0.508222222,0.517666667,0.53,0.538555556,0.546333333,0.559555556,0.567666667,0.585222222,0.594555556,0.596777778,0.604777778,0.614888889,0.623555556,0.634888889,0.64,0.647777778,0.656777778,0.665444444,0.674888889,0.681666667,0.683,0.695666667,0.7,0.701222222,0.708333333,0.710777778,0.714444444,0.718222222,0.720111111,0.729555556,0.734666667,0.741444444,0.754888889,0.778666667
759.78092,0,0.022111111,0.024111111,0.033555556,0.039333333,0.043555556,0.042111111,0.056333333,0.062444444,0.07,0.077777778,0.088555556,0.101666667,0.101777778,0.118,0.126555556,0.140111111,0.147555556,0.155555556,0.164777778,0.180555556,0.196777778,0.200777778,0.215555556,0.230333333,0.234111111,0.249777778,0.257111111,0.259,0.281777778,0.281444444,0.297777778,0.306333333,0.316777778,0.320111111,0.326111111,0.340444444,0.344888889,0.351333333,0.359444444,0.366,0.372444444,0.376777778,0.384888889,0.393333333,0.396444444,0.406777778,0.413555556,0.417333333,0.420777778,0.432,0.441222222,0.446888889,0.46,0.467888889,0.480777778,0.484666667,0.496222222,0.509222222,0.515333333,0.527888889,0.536333333,0.544777778,0.558111111,0.566111111,0.583555556,0.593333333,0.597555556,0.602333333,0.615333333,0.622222222,0.632,0.640555556,0.649,0.654111111,0.661777778,0.672555556,0.680111111,0.682222222,0.695666667,0.7,0.700333333,0.706111111,0.708444444,0.714111111,0.716111111,0.719888889,0.728666667,0.731666667,0.739555556,0.752222222,0.777888889
760.21513,0,0.019555556,0.023888889,0.030444444,0.036555556,0.041444444,0.042444444,0.053777778,0.062666667,0.068555556,0.077555556,0.088666667,0.100111111,0.100888889,0.116555556,0.124111111,0.138222222,0.146888889,0.154333333,0.164555556,0.179555556,0.196222222,0.200666667,0.216777778,0.229555556,0.232,0.247444444,0.255888889,0.259777778,0.282111111,0.280666667,0.298444444,0.306777778,0.313222222,0.318222222,0.328555556,0.338555556,0.344111111,0.351,0.356888889,0.363888889,0.371,0.373666667,0.384444444,0.390666667,0.394222222,0.404333333,0.411222222,0.415777778,0.418333333,0.430111111,0.440222222,0.447111111,0.46,0.467333333,0.476555556,0.483555556,0.494888889,0.510111111,0.514777778,0.525777778,0.534222222,0.546,0.556888889,0.565777778,0.580111111,0.590777778,0.596,0.602444444,0.615222222,0.623111111,0.630555556,0.638222222,0.649,0.654777778,0.660888889,0.669777778,0.678666667,0.681888889,0.695555556,0.700555556,0.699222222,0.707111111,0.708,0.714888889,0.715111111,0.719222222,0.726333333,0.731888889,0.738666667,0.750777778,0.777666667
760.64932,0,0.022222222,0.025333333,0.030666667,0.037666667,0.043555556,0.045333333,0.054,0.066333333,0.068,0.077222222,0.090333333,0.099222222,0.103222222,0.116888889,0.127444444,0.139,0.148333333,0.156333333,0.165222222,0.180666667,0.196888889,0.201888889,0.216777778,0.232222222,0.234555556,0.249333333,0.257,0.262111111,0.281555556,0.281777778,0.299333333,0.309111111,0.314555556,0.317333333,0.331222222,0.338777778,0.345666667,0.352444444,0.356888889,0.365777778,0.371333333,0.375111111,0.386333333,0.389444444,0.393888889,0.406222222,0.411666667,0.417222222,0.419555556,0.431222222,0.441555556,0.448555556,0.463222222,0.468222222,0.476888889,0.484888889,0.499333333,0.511888889,0.515333333,0.528444444,0.534111111,0.549111111,0.558777778,0.567222222,0.580111111,0.589777778,0.598222222,0.603222222,0.615666667,0.625777778,0.629222222,0.640666667,0.649444444,0.656444444,0.664111111,0.667555556,0.681111111,0.683222222,0.696444444,0.702,0.702,0.707888889,0.708,0.716777778,0.716444444,0.719444444,0.727333333,0.733666667,0.739888889,0.750888889,0.780333333
761.08347,0,0.018888889,0.022333333,0.027,0.033333333,0.040444444,0.046333333,0.051333333,0.065333333,0.065111111,0.076,0.084777778,0.093222222,0.098888889,0.113555556,0.123,0.135777778,0.145555556,0.154,0.162666667,0.178222222,0.192777778,0.200666667,0.212666667,0.229666667,0.230888889,0.244888889,0.255333333,0.261111111,0.277,0.281888889,0.295666667,0.304555556,0.308555556,0.314666667,0.330888889,0.333,0.341444444,0.346444444,0.352666667,0.361555556,0.368222222,0.37,0.382777778,0.384555556,0.39,0.400888889,0.405666667,0.411666667,0.416555556,0.427333333,0.438777778,0.445555556,0.460666667,0.465888889,0.472,0.482555556,0.498666667,0.509333333,0.515,0.524666667,0.529555556,0.547555556,0.553888889,0.565222222,0.574666667,0.584888889,0.596555556,0.599333333,0.614222222,0.623111111,0.623111111,0.636444444,0.645666667,0.654555556,0.658555556,0.663555556,0.677666667,0.681,0.691555556,0.701333333,0.698888889,0.704111111,0.707,0.713888889,0.714777778,0.714333333,0.723555556,0.729888889,0.739333333,0.747888889,0.779444444
761.51759,0,0.019222222,0.023666667,0.027111111,0.033,0.043444444,0.048111111,0.051888889,0.066555556,0.065777778,0.076,0.083888889,0.091111111,0.101,0.113666667,0.123777778,0.134666667,0.146222222,0.152888889,0.163222222,0.178,0.193555556,0.201444444,0.211888889,0.228666667,0.232777778,0.245111111,0.255,0.261666667,0.275,0.283111111,0.295777778,0.304555556,0.308777778,0.316,0.330111111,0.331777778,0.340666667,0.345111111,0.352777778,0.361333333,0.367222222,0.368888889,0.381222222,0.383777778,0.391666667,0.399,0.405666667,0.410111111,0.416111111,0.425111111,0.437111111,0.446666667,0.458333333,0.464555556,0.470555556,0.483,0.499,0.506111111,0.514666667,0.522111111,0.530666667,0.547333333,0.553888889,0.567222222,0.572222222,0.583333333,0.596444444,0.600111111,0.613222222,0.621222222,0.621222222,0.637555556,0.646222222,0.654222222,0.657888889,0.660888889,0.676888889,0.680888889,0.689222222,0.699666667,0.698111111,0.703111111,0.706444444,0.711777778,0.713777778,0.711666667,0.721555556,0.728222222,0.738888889,0.748888889,0.780111111
761.95169,0,0.016222222,0.023,0.025444444,0.031777778,0.042,0.047666667,0.051888889,0.064444444,0.066333333,0.074111111,0.081666667,0.089222222,0.102111111,0.112444444,0.123,0.133,0.144333333,0.151555556,0.163111111,0.176888889,0.189777778,0.198666667,0.210222222,0.226777778,0.230666667,0.242777778,0.253333333,0.260333333,0.273,0.282222222,0.292666667,0.302777778,0.307444444,0.312333333,0.326666667,0.329444444,0.337444444,0.340888889,0.350666667,0.360111111,0.361555556,0.364555556,0.378111111,0.378777778,0.389666667,0.395,0.403111111,0.406,0.414888889,0.420777778,0.435,0.445,0.454777778,0.462333333,0.469222222,0.480666667,0.495,0.501222222,0.512,0.519,0.529555556,0.545,0.550777778,0.564444444,0.570444444,0.579555556,0.596888889,0.599111111,0.610222222,0.616111111,0.617444444,0.635111111,0.642888889,0.652,0.654777778,0.655444444,0.673777778,0.679333333,0.686444444,0.695555556,0.696333333,0.701222222,0.703111111,0.706111111,0.711,0.705222222,0.720111111,0.723555556,0.736444444,0.745111111,0.778
762.38575,0,0.012555556,0.021444444,0.022555556,0.030555556,0.036777778,0.045333333,0.051444444,0.062111111,0.065555556,0.073777778,0.080444444,0.088444444,0.101444444,0.112222222,0.123333333,0.131777778,0.143111111,0.151444444,0.162666667,0.174222222,0.184111111,0.196555556,0.207222222,0.221,0.227111111,0.241333333,0.251666667,0.259333333,0.269,0.281333333,0.289555556,0.300333333,0.303666667,0.312555556,0.324111111,0.328666667,0.335444444,0.340444444,0.349666667,0.357444444,0.358111111,0.363888889,0.374777778,0.376555556,0.388888889,0.391222222,0.400333333,0.403333333,0.415111111,0.417666667,0.432,0.440111111,0.450444444,0.462111111,0.467,0.476444444,0.491111111,0.497222222,0.507444444,0.517444444,0.527666667,0.542222222,0.547444444,0.562333333,0.567666667,0.575555556,0.594666667,0.597888889,0.609555556,0.612444444,0.616666667,0.632,0.641111111,0.650888889,0.654,0.655111111,0.670666667,0.677555556,0.683555556,0.691,0.693111111,0.696888889,0.702333333,0.702888889,0.709777778,0.705666667,0.718111111,0.721222222,0.732777778,0.743333333,0.775888889
762.81979,0,0.013333333,0.023888889,0.025555556,0.032666667,0.037,0.045777778,0.054,0.061555556,0.065888889,0.075555556,0.082333333,0.089777778,0.102,0.112222222,0.123444444,0.131111111,0.143222222,0.153777778,0.164444444,0.175111111,0.183444444,0.195555556,0.207555556,0.219666667,0.226777778,0.243111111,0.251111111,0.259111111,0.270222222,0.279777778,0.289222222,0.299888889,0.305222222,0.313555556,0.324888889,0.330222222,0.336444444,0.34,0.350666667,0.355666667,0.357111111,0.365333333,0.372555556,0.376111111,0.389444444,0.390888889,0.401333333,0.405,0.417666667,0.418555556,0.433444444,0.439111111,0.449777778,0.463666667,0.468777778,0.477888889,0.490333333,0.496111111,0.506,0.519444444,0.527555556,0.540444444,0.545666667,0.560666667,0.566777778,0.573777778,0.594222222,0.596777778,0.608222222,0.613,0.62,0.632555556,0.641444444,0.650666667,0.656333333,0.656777778,0.669333333,0.678777778,0.681666667,0.688666667,0.690888889,0.695333333,0.702111111,0.702,0.708222222,0.708444444,0.717777778,0.720777778,0.729555556,0.743222222,0.774
763.2538,0,0.014111111,0.027111111,0.028444444,0.036888889,0.039,0.046444444,0.056111111,0.062666667,0.069444444,0.076777778,0.082888889,0.094111111,0.102888889,0.113,0.125111111,0.133,0.142777778,0.153888889,0.166111111,0.176888889,0.185111111,0.195888889,0.209777778,0.218555556,0.228222222,0.243333333,0.252777778,0.261444444,0.274777778,0.280888889,0.290444444,0.299555556,0.305666667,0.316444444,0.326333333,0.333,0.335666667,0.339444444,0.351555556,0.361666667,0.358777778,0.368333333,0.374666667,0.378555556,0.392333333,0.391666667,0.404555556,0.405777778,0.421222222,0.418333333,0.436555556,0.439666667,0.448222222,0.465222222,0.474111111,0.479444444,0.490888889,0.497111111,0.507111111,0.520888889,0.528888889,0.542,0.546555556,0.560333333,0.570666667,0.575111111,0.595,0.594888889,0.608333333,0.614777778,0.623222222,0.634333333,0.642,0.652333333,0.658555556,0.660333333,0.670777778,0.679222222,0.682777778,0.688555556,0.694,0.697222222,0.703222222,0.702333333,0.708222222,0.710666667,0.717666667,0.722666667,0.731888889,0.743333333,0.776222222
